[2025-07-04 16:43:35] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 147.182.158.91 | User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:137.0) Gecko/20100101 Firefox/137.0
[2025-07-04 16:43:35] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 147.182.158.91 | User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
[2025-07-05 06:55:31] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 190.52.75.147 | User-Agent: Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36
[2025-07-06 10:28:52] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 170.82.14.54 | User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1
[2025-07-06 10:28:53] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 66.249.66.33 | User-Agent: Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
[2025-07-06 17:36:28] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 167.71.165.211 | User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
[2025-07-06 17:36:29] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 167.71.165.211 | User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:137.0) Gecko/20100101 Firefox/137.0
[2025-07-07 01:11:50] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 189.40.94.10 | User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1
[2025-07-07 12:12:42] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 167.94.138.198 | User-Agent: Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)
[2025-07-07 12:24:44] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 167.94.145.110 | User-Agent: Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)
[2025-07-07 13:29:55] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 54.74.73.20 | User-Agent: Mozilla/5.0 (compatible; NetcraftSurveyAgent/1.0; +info@netcraft.com)
[2025-07-07 20:26:31] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 158.172.227.137 | User-Agent: Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36
[2025-07-07 20:50:57] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 158.172.227.137 | User-Agent: Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36
[2025-07-07 20:53:09] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 158.172.227.137 | User-Agent: Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36
[2025-07-07 21:00:55] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 158.172.227.137 | User-Agent: Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36
[2025-07-07 21:01:29] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 158.172.227.137 | User-Agent: Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36
[2025-07-07 21:09:41] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 158.172.227.137 | User-Agent: Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36
[2025-07-07 23:42:05] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 158.172.227.137 | User-Agent: Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36
[2025-07-07 23:42:11] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 158.172.227.137 | User-Agent: Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36
[2025-07-08 00:21:13] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 158.172.227.137 | User-Agent: Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36
[2025-07-08 00:21:19] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 158.172.227.137 | User-Agent: Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36
[2025-07-08 00:21:57] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 158.172.227.137 | User-Agent: Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36
[2025-07-08 00:29:12] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 158.172.227.137 | User-Agent: Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36
[2025-07-08 03:09:26] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 66.249.66.33 | User-Agent: Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
[2025-07-08 18:11:33] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 44.234.39.50 | User-Agent: Mozilla/5.0 (compatible; wpbot/1.3; +https://forms.gle/ajBaxygz9jSR8p8G9)
[2025-07-08 18:11:33] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 44.234.39.50 | User-Agent: Mozilla/5.0 (compatible; wpbot/1.3; +https://forms.gle/ajBaxygz9jSR8p8G9)
[2025-07-09 15:02:21] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 91.134.35.95 | User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36
[2025-07-09 15:02:27] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 91.134.35.95 | User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36
[2025-07-09 15:02:31] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 91.134.35.95 | User-Agent: Mozilla/5.0 (Linux; Android 8.1.0; SM-T830 Build/OPM1.171019.016) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36
[2025-07-09 15:02:39] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 91.134.35.95 | User-Agent: Mozilla/5.0 (Linux; Android 8.1.0; SM-T830 Build/OPM1.171019.016) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36
[2025-07-09 19:42:38] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 66.249.66.34 | User-Agent: Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
[2025-07-09 20:53:47] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 207.46.13.231 | User-Agent: Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36
[2025-07-09 20:55:53] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 207.46.13.231 | User-Agent: Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36
[2025-07-09 21:23:20] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 207.46.13.231 | User-Agent: Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36
[2025-07-10 13:19:44] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 66.249.66.33 | User-Agent: Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
[2025-07-12 00:28:11] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 143.198.69.204 | User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:137.0) Gecko/20100101 Firefox/137.0
[2025-07-12 00:28:12] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 143.198.69.204 | User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
[2025-07-12 02:19:28] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 139.59.92.56 | User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:137.0) Gecko/20100101 Firefox/137.0
[2025-07-12 02:19:29] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 139.59.92.56 | User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:137.0) Gecko/20100101 Firefox/137.0
[2025-07-12 22:05:04] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 66.249.66.33 | User-Agent: Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
[2025-07-13 14:35:57] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 34.145.103.96 | User-Agent: Mozilla/5.0 (compatible; CMS-Checker/1.0; +https://example.com)
[2025-07-13 14:36:00] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 34.145.103.96 | User-Agent: Mozilla/5.0 (compatible; CMS-Checker/1.0; +https://example.com)
[2025-07-15 15:52:46] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 34.141.167.81 | User-Agent: Mozilla/5.0 (compatible; CMS-Checker/1.0; +https://example.com)
[2025-07-15 15:52:48] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 34.141.167.81 | User-Agent: Mozilla/5.0 (compatible; CMS-Checker/1.0; +https://example.com)
[2025-07-16 21:11:17] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 201.18.114.152 | User-Agent: Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36
[2025-07-18 04:43:43] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 64.225.65.61 | User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
[2025-07-18 04:43:44] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 64.225.65.61 | User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
[2025-07-20 17:00:57] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 52.167.144.54 | User-Agent: Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36
[2025-07-20 17:05:48] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 52.167.144.54 | User-Agent: Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36
[2025-07-20 17:17:49] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 52.167.144.54 | User-Agent: Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36
[2025-07-22 03:04:00] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 66.249.66.34 | User-Agent: Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
[2025-07-22 05:18:49] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 35.245.123.35 | User-Agent: Mozilla/5.0 (compatible; CMS-Checker/1.0; +https://example.com)
[2025-07-22 05:18:50] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 35.245.123.35 | User-Agent: Mozilla/5.0 (compatible; CMS-Checker/1.0; +https://example.com)
[2025-07-23 13:02:37] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 35.236.154.218 | User-Agent: Mozilla/5.0 (compatible; CMS-Checker/1.0; +https://example.com)
[2025-07-23 13:02:38] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 35.236.154.218 | User-Agent: Mozilla/5.0 (compatible; CMS-Checker/1.0; +https://example.com)
[2025-07-24 23:30:57] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 45.65.158.7 | User-Agent: Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36
[2025-07-25 15:01:46] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 179.151.164.126 | User-Agent: Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36
[2025-07-25 19:01:17] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 201.49.204.223 | User-Agent: Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36
[2025-07-26 02:00:43] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 66.249.66.34 | User-Agent: Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
[2025-07-26 08:58:45] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 192.140.51.75 | User-Agent: Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36
[2025-07-26 09:00:43] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 192.140.51.75 | User-Agent: Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36
[2025-07-26 09:02:05] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 192.140.51.75 | User-Agent: Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36
[2025-07-26 11:52:12] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 134.122.124.4 | User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
[2025-07-26 11:52:13] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 134.122.124.4 | User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:137.0) Gecko/20100101 Firefox/137.0
[2025-07-29 08:16:30] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 191.40.84.244 | User-Agent: Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36
[2025-07-29 08:25:23] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 191.40.84.244 | User-Agent: Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36
[2025-07-30 17:40:01] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 131.255.177.122 | User-Agent: Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36
[2025-07-30 23:09:02] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 189.40.82.211 | User-Agent: Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36
[2025-07-30 23:11:06] Domain: conheca.digitavitrine.com.br | Status: AUTHORIZED | IP: 189.40.82.211 | User-Agent: Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36
